@relation data

@attribute 'RSSI LEFT_ORIGIN' numeric
@attribute 'RSSI MIDDLE_ORIGIN' numeric
@attribute 'RSSI RIGHT_ORIGIN' numeric
@attribute 'RSSI TRUNK_ORIGIN' numeric
@attribute class {lock,right,left,start,trunk,back}

@data
0.395737,0.194422,0.785257,0.244763,start
4.779228,5.929555,3.197627,3.046283,lock
0.787923,0.488366,1.074418,0.268145,trunk
0.797956,0.345737,0.638366,0.109331,trunk
1.732787,2.447627,0.488366,2.08145,right
4.079228,2.83145,0.764816,2.03145,right
3.08138,4.883659,1.94422,2.447627,lock
4.357366,4.329228,4.096283,4.28138,lock
3.596283,4.683659,1.08145,1.188366,back
1.826402,4.43138,10.93315,2.896283,lock
4.479228,5.876402,3.797627,4.79422,lock
1.544348,7.696283,12.090077,2.48145,lock
2.09422,4.652565,4.697627,0.868451,lock
3.757366,4.357366,2.032787,3.493315,lock
1.024418,0.345737,0.924008,0.587923,start
1.794348,4.379555,3.479555,0.674008,left
1.544348,6.298162,8.098162,1.94422,lock
2.797627,3.276402,4.132787,0.993315,back
2.896283,2.54422,1.376402,1.526402,lock
2.188366,4.547627,5.179228,1.543315,back
4.879228,4.479228,1.093315,2.78145,right
4.207366,8.68451,21.814502,1.732787,lock
4.479228,7.890077,8.190077,1.694348,lock
1.274418,0.418145,0.868451,0.308138,start
1.732787,6.129228,7.648351,4.397627,lock
2.03145,0.92672,0.345737,0.789835,right
0.774008,1.92672,2.796283,1.035257,left
2.897627,6.229555,4.352565,0.974418,lock
1.768451,0.218145,0.974418,0.614816,start
1.143315,0.739835,1.193315,0.168984,trunk
4.802565,5.479555,4.207366,4.883659,lock
3.046283,4.34422,1.124418,0.974418,lock
1.77672,0.172672,0.924008,0.535257,start
5.629228,3.357366,1.98138,4.646283,right
1.837923,3.83138,5.652565,2.99422,left
3.38138,6.833659,8.848162,5.379228,lock
4.883659,3.976402,2.18138,3.782787,right
1.732787,3.49422,6.548162,3.446283,left
1.118451,0.435257,1.039835,0.537923,start
7.283659,7.929228,7.13138,5.783659,lock
4.379228,1.42672,0.308138,1.326402,right
0.924008,0.172672,1.143315,0.587923,start
0.689835,0.13764,0.488366,0.395737,start
1.264816,0.985257,1.274418,0.122672,trunk
1.024418,3.657366,5.348162,0.939835,left
6.152565,4.207366,6.902565,5.479555,lock
1.193315,0.789835,0.924008,0.043526,trunk
1.37672,5.183659,11.040077,5.183659,lock
3.047627,3.879228,5.402565,1.694348,lock
0.664816,0.054796,0.774008,0.739835,start
6.302565,2.896283,5.18138,4.029228,lock
1.093315,0.839835,1.22672,0.061482,trunk
2.63145,3.247627,3.88138,1.314816,back
0.868451,2.782787,4.357366,1.393315,lock
3.247627,2.232787,1.074418,1.844348,right
0.868451,0.435257,1.52672,0.068984,trunk
5.229228,8.490077,5.629555,4.432787,lock
2.28145,1.27672,3.13138,2.297627,left
0.218145,1.829228,5.052565,0.939835,left
2.079228,3.929228,3.379555,1.193315,back
2.447627,9.74418,4.352565,1.22672,lock
1.94422,4.68145,7.090077,3.626402,left
2.48145,5.779555,5.932787,1.844348,lock
3.197627,6.898351,6.902565,1.94422,lock
4.129228,3.146283,1.22672,1.894348,right
2.73764,3.097627,5.629555,3.344348,left
3.346283,2.782787,0.618451,0.487923,right
5.133659,2.876402,0.814816,2.38145,right
3.352565,0.74422,0.347956,1.62672,right
3.23138,5.852565,6.898351,2.876402,lock
0.947956,2.946283,6.148162,2.18145,left
2.33145,2.93145,4.88138,1.376402,lock
0.345737,2.768451,3.457366,0.774008,left
2.33145,3.797627,2.746283,1.52672,lock
0.868451,0.218145,1.22672,0.495737,start
2.38764,2.646283,5.129555,2.994348,left
0.614816,0.918451,1.22672,0.13764,trunk
4.883659,4.329228,3.194348,3.497627,lock
0.624008,3.833659,6.348351,0.92672,left
2.032787,3.196283,0.868451,2.896283,lock
0.824008,2.43145,3.929228,1.624418,left
0.774008,1.994348,4.029228,1.376402,lock
1.668451,0.435257,1.27672,0.874628,start
0.824008,4.28145,6.690077,1.657366,left
2.78145,7.740077,8.040077,0.974418,lock
1.024418,0.585257,1.093315,0.974418,start
0.787923,0.597956,0.785257,0.218984,trunk
4.652565,5.78138,4.929228,6.757366,lock
0.245737,2.58138,3.446283,1.894348,left
4.529228,3.08138,0.924418,2.48145,right
1.093315,3.457366,6.529555,1.826402,lock
0.824008,3.697627,3.18138,1.074418,back
0.868451,6.729228,6.748162,3.347627,lock
2.746283,2.39422,1.22672,1.82672,lock
0.664816,3.657366,6.848351,1.697627,left
3.197627,2.126402,2.09422,1.67672,lock
0.835257,0.808138,1.168451,0.109331,trunk
6.148162,3.457366,2.09422,4.43138,lock
1.393315,2.746283,4.802565,4.352565,lock
3.646283,3.879228,1.22672,1.882787,lock
1.243315,3.607366,6.598162,2.69422,lock
2.39422,4.846283,9.148162,5.483659,lock
4.352565,3.457366,2.12672,3.879228,lock
1.332787,3.929228,3.907366,1.594348,back
3.38145,5.379228,6.902565,1.732787,lock
0.974418,4.329228,10.19418,2.747627,lock
4.433659,3.096283,0.824418,1.544348,right
2.746283,4.179228,11.848162,3.38138,lock
1.093315,3.096283,6.198162,1.99422,back
0.614816,2.182787,3.53138,1.093315,lock
0.976402,4.779228,5.007366,0.774008,back
1.543315,0.204435,1.124008,0.845737,start
1.676402,4.057366,6.079555,1.22672,lock
3.729228,5.079228,3.852565,1.144348,back
1.376402,4.029228,6.148162,3.457366,lock
2.507366,3.979228,3.052565,0.739835,back
0.747956,0.485257,1.074008,0.109331,trunk
1.024418,0.118984,1.024008,0.387923,start
6.046283,3.08138,3.23138,4.057366,lock
4.498162,2.647627,0.974418,1.17672,right
1.994348,5.079228,6.383659,2.597627,lock
0.547956,0.664816,1.068451,0.061482,trunk
1.093315,0.122672,1.926402,0.345737,start
3.629555,1.876402,0.547956,1.276402,right
1.376402,4.352565,5.852565,2.182787,lock
0.939835,0.637923,0.488366,0.109331,trunk
1.94422,3.457366,1.22672,1.243315,lock
1.447956,2.497627,5.083659,2.53145,left
1.594763,2.52672,6.333659,3.357366,left
3.38138,4.04422,2.182787,3.757366,lock
1.174418,0.061482,0.789835,0.789835,start
3.08138,2.09422,1.526402,2.27672,lock
1.093315,5.029228,7.779228,1.246283,left
2.341157,3.08138,5.479555,2.686552,back
1.32672,0.989835,1.024008,0.122672,trunk
0.614816,0.735257,0.814816,0.038792,trunk
2.18145,4.883659,7.507366,1.52672,lock
3.947627,6.679555,6.598162,1.22672,lock
3.757366,3.879228,4.652565,2.897627,lock
1.788366,4.147627,4.779228,1.143315,back
0.308138,2.718451,3.407366,0.689835,left
4.696283,2.84422,2.18145,4.779228,lock
0.597956,0.024476,0.914816,0.437923,start
1.714816,0.043526,1.22672,0.485257,start
1.494348,1.482787,3.407366,2.094348,left
3.046283,2.69422,1.376402,1.676402,lock
0.274628,0.876402,3.702565,0.674008,left
3.646283,7.740077,4.179228,3.457366,lock
3.08138,5.529228,7.948162,5.629555,lock
1.376402,5.033659,7.948162,3.68138,lock
1.024418,0.345737,1.443315,0.345737,start
0.388366,2.92672,5.379228,0.847956,left
4.629228,8.040077,1.826402,3.38138,lock
5.147627,3.457366,2.62672,4.13138,right
2.044348,1.732787,4.883659,2.747627,left
3.98138,3.346283,2.632787,2.896283,lock
0.864816,0.244422,1.068451,0.587923,start
2.782787,4.34422,3.83138,0.638366,lock
2.332787,4.779228,6.148162,2.447627,lock
7.502565,5.402565,1.544348,2.93145,lock
2.294763,2.92672,5.833659,3.37672,left
1.068451,0.194422,1.376402,0.387923,start
0.78764,3.279228,5.779555,1.882787,left
4.082787,5.552565,3.857366,1.94422,back
0.868451,0.122672,0.868451,0.689835,start
1.393315,6.529555,7.348351,2.93145,lock
0.689835,0.194422,1.426402,0.387923,start
1.22672,2.447627,7.498162,2.447627,lock
1.074008,0.109331,0.918451,0.585257,start
1.093315,5.779555,6.898351,2.18145,lock
2.18145,6.898351,9.298162,5.829228,lock
3.346283,4.946283,1.58145,1.688366,back
1.238366,3.08138,6.248162,2.59422,left
1.393315,5.183659,11.479555,4.502565,lock
0.387923,2.138366,3.182787,1.676402,left
1.424418,3.333659,6.457366,0.774008,back
1.62672,0.154435,1.22672,0.488366,start
1.544348,1.544348,12.267196,3.08145,lock
4.346283,2.346283,1.024418,1.37672,right
3.83138,5.297627,3.797627,0.774008,lock
0.868451,0.13764,0.774008,0.714816,start
4.352565,7.048351,3.08138,5.107366,lock
0.697956,0.218145,1.268451,0.487923,start
1.694348,2.93138,5.383659,3.297627,left
3.879228,5.69422,2.294348,2.93145,lock
5.748162,3.929228,3.174008,3.58145,right
6.233659,6.302565,6.38145,6.683659,lock
4.397627,4.13138,1.243315,1.544348,lock
1.143315,0.974418,1.074418,0.038792,trunk
0.897956,0.387923,0.924008,0.038792,trunk
1.489835,0.13764,0.974418,0.738366,start
3.729228,3.857366,2.68138,1.043315,back
3.68138,4.883659,5.78138,6.083659,lock
6.502565,4.43138,2.524418,4.38138,right
5.933659,5.552565,2.843315,4.87672,right
0.974418,0.794422,0.989835,0.034574,trunk
0.689835,0.154435,1.124418,0.244763,start
4.329228,1.644348,0.764816,1.876402,right
2.18145,8.557366,9.28451,3.344348,lock
0.868451,0.308138,0.739835,0.021815,trunk
1.297956,0.824008,1.143315,0.068984,trunk
2.547627,2.526402,0.993315,1.532787,right
4.802565,2.746283,1.37672,4.04422,lock
6.598162,3.046283,2.126402,2.24422,lock
0.814816,0.194422,1.018451,0.537923,start
4.397627,3.646283,8.098351,6.346283,lock
1.118451,1.093315,1.37672,0.017328,trunk
3.907366,3.496283,3.98138,4.357366,lock
0.974418,0.685257,1.27672,0.097442,trunk
2.48145,2.557366,4.529228,0.374628,back
0.435257,0.111482,1.193315,0.194422,start
1.544348,4.132787,6.829228,3.08138,left
0.173279,1.144348,2.757366,0.488366,left
3.302565,1.594348,0.387923,1.493315,right
0.664816,4.796283,6.198162,1.694348,left
2.097627,1.57672,1.074418,1.27672,right
0.774008,0.009744,1.544348,0.488366,start
0.924008,0.204435,1.124008,0.687923,start
1.376402,3.607366,6.083659,3.496283,lock
2.447627,3.879228,7.283659,1.093315,lock
0.435257,2.096283,5.08451,1.174418,left
2.39422,4.952565,4.997627,0.868451,lock
1.544348,0.13764,1.074418,0.488366,start
0.974418,0.387923,1.118451,0.387923,start
1.224008,0.308138,0.547956,0.435257,start
3.18138,3.344348,2.47672,1.724008,back
0.487923,0.222672,0.614816,0.468145,start
0.358138,2.218451,2.946283,0.689835,left
3.583659,2.602565,0.918451,2.13145,right
5.029228,1.857366,1.594348,4.196283,right
2.93145,2.326402,1.274418,0.874418,right
3.398162,2.179228,0.387923,0.747627,right
0.864816,0.109331,1.024418,0.387923,start
0.868451,6.89422,11.39418,2.896283,lock
7.798162,4.883659,1.376402,2.746283,lock
2.647627,2.326402,0.868451,1.732787,right
1.489835,3.847627,6.729555,2.18145,left
4.057366,9.079555,14.36402,6.079555,lock
0.774008,2.746283,8.248351,2.09422,lock
2.69422,4.352565,7.798351,2.747627,lock
1.776402,2.476402,2.896283,0.624628,back
3.83145,2.747627,0.893315,1.982787,right
1.193315,0.344763,0.824008,0.614816,start
1.376402,5.252565,6.298162,3.38138,lock
1.093315,2.746283,5.979555,1.94422,back
5.183659,5.479555,4.883659,7.048162,lock
1.147956,2.647627,5.083659,2.23145,left
2.447627,2.07672,3.329228,0.789835,back
1.526402,5.333659,8.829228,3.32672,lock
0.597956,0.13764,0.839835,0.395737,start
0.797956,0.024476,1.174418,0.838366,start
1.644348,2.73138,5.633659,2.947627,left
0.244422,0.638366,2.302565,1.193315,left
7.498162,9.88451,6.602565,7.948162,lock
1.844348,2.78138,5.683659,3.297627,left
4.696283,2.746283,6.148162,3.197627,lock
0.608138,3.579228,7.229228,2.746283,left
0.974418,0.244763,0.789835,0.274628,start
2.332787,5.102565,12.867196,6.898162,lock
1.826402,4.207366,6.229555,1.22672,lock
1.024418,0.086845,0.774008,0.218145,start
3.08138,1.19422,0.974418,0.868451,right
0.308138,1.27672,2.382787,0.924418,left
1.393315,9.74418,6.602565,1.544348,lock
0.294763,1.096283,4.183659,1.32672,left
1.22672,3.296283,6.098162,1.99422,back
0.614816,4.629228,8.098162,1.376402,lock
3.083659,2.029228,0.435257,1.682787,right
4.652565,5.929555,2.42672,2.894348,lock
1.543315,4.507366,9.74418,1.544348,lock
0.868451,0.697956,1.074418,0.218984,trunk
1.343315,0.597956,0.974008,0.097442,trunk
1.426402,0.173279,1.068451,0.614816,start
2.18145,5.079228,7.048351,3.08138,lock
4.352565,5.633659,7.629228,3.647627,lock
5.557366,6.157366,2.747627,3.757366,lock
1.093315,0.173279,0.735257,0.218145,start
0.689835,3.48138,3.652565,1.397956,left
0.547956,0.122672,0.614816,0.595737,start
0.968451,2.68138,5.133659,2.382787,left
4.58138,7.502565,9.090077,3.38145,lock
1.376402,5.779555,8.248351,3.83145,lock
6.452565,3.046283,5.33138,4.179228,lock
3.457366,2.876402,0.974418,2.447627,lock
2.482787,3.647627,4.479228,2.54422,lock
0.924008,0.918451,1.376402,0.154435,trunk
7.429555,10.807366,9.74418,3.496283,lock
0.764816,2.446283,7.360347,2.846283,left
3.933659,2.497627,0.574008,1.27672,right
1.832787,1.33138,2.68145,0.345737,back
2.88138,1.376402,0.874418,0.689835,right
5.202565,4.097627,2.538366,4.232787,right
6.148162,5.779555,2.032787,3.046283,lock
3.09422,2.076402,0.868451,1.274418,right
0.868451,0.027463,2.126402,0.495737,start
0.308138,2.08145,3.096283,0.435257,left
1.739835,0.344422,1.274418,1.039835,start
1.37672,4.28138,8.029555,3.32672,lock
3.879228,5.296283,3.457366,3.344348,lock
0.968451,0.547956,0.488366,0.18764,trunk
1.947627,1.47672,2.729228,0.468145,back
3.702565,3.28138,0.789835,1.42672,right
1.94422,5.479555,8.548162,4.883659,lock
0.274628,1.22672,4.052565,1.12672,left
1.526402,3.08138,6.898351,5.779555,lock
4.552565,2.697627,1.138366,2.832787,right
5.983659,5.529228,2.98138,5.182787,right
0.324628,1.22672,2.182787,1.024418,left
3.829228,5.929555,3.229555,3.044348,back
1.293315,0.689835,1.67672,0.017328,trunk
2.73145,3.729228,3.982787,1.143315,back
1.52672,3.47672,6.383659,3.08138,lock
0.974418,0.614816,1.093315,0.547956,start
1.243315,1.093315,0.974418,0.122672,trunk
1.243315,3.157366,3.507366,1.397956,back
1.093315,5.479555,10.879555,4.652565,lock
1.543315,3.907366,6.298162,3.38138,lock
0.974418,1.99422,5.710347,2.246283,left
3.496283,4.629228,1.94422,2.632787,lock
1.732787,4.19422,8.848162,3.757366,lock
1.626402,4.17672,6.779228,1.147627,left
0.587923,0.608138,1.024008,0.272672,trunk
1.732787,3.329228,3.28138,0.789835,back
1.94422,5.379228,12.267196,3.23138,lock
2.896283,2.144348,0.974418,1.093315,lock
0.974418,3.08145,4.43138,1.393315,lock
0.874418,3.929228,3.907366,1.22672,back
3.63138,3.252565,2.826402,1.34422,back
0.774008,5.702565,4.507366,1.52672,lock
1.844348,3.907366,8.098162,4.807366,lock
1.22672,7.048351,6.898351,3.457366,lock
3.196283,3.176402,0.92672,1.224008,right
5.93145,6.302565,5.679228,6.229555,lock
1.994348,4.057366,5.033659,4.352565,lock
3.133659,2.12672,1.17672,1.047956,right
0.589835,3.23138,3.882787,0.944348,left
4.029228,3.647627,0.868451,1.694348,lock
5.402565,7.048351,6.148162,4.952565,lock
0.968451,0.358138,0.588366,0.308138,start
0.974418,1.393315,2.044348,0.048837,trunk
1.024418,0.054796,0.868451,0.764816,start
4.352565,5.102565,1.544348,1.544348,lock
0.889835,0.097442,0.614816,0.435257,start
4.352565,3.757366,1.124418,4.997627,lock
3.529555,1.476402,0.308138,1.194348,right
4.396283,3.344348,2.597627,2.33145,lock
4.683659,1.176402,1.276402,3.196283,right
4.883659,8.102565,4.207366,4.057366,lock
0.747956,0.024476,0.387923,0.588366,start
2.547627,2.67672,3.179228,1.093315,back
2.38138,1.374418,0.344763,1.832787,right
1.94422,1.94422,1.27672,1.074418,back
0.774008,0.918451,1.218451,0.218145,trunk
1.693315,1.544348,5.146283,3.047627,lock
1.797627,1.32672,2.579228,0.318145,back
0.974418,3.229555,3.147627,1.27672,left
1.94422,7.740077,8.248351,3.08138,lock
0.974418,3.68145,8.633659,3.796283,lock
0.614816,0.345737,0.597956,0.021815,trunk
4.28145,6.529555,6.046283,1.732787,lock
0.485257,0.173279,1.22672,0.538366,start
4.152565,2.88138,0.739835,1.59422,right
3.296283,2.732787,0.718451,0.437923,right
7.948162,10.33451,7.052565,8.398162,lock
4.302565,3.552565,1.282787,1.257366,right
0.358138,1.232787,1.98145,0.589835,left
4.883659,9.89418,4.329228,7.498162,lock
0.868451,0.244763,0.974418,0.345737,start
4.329228,4.352565,8.248162,3.879228,lock
1.124418,0.061482,0.968451,0.864816,start
1.22672,3.832787,8.040077,5.63138,lock
3.947627,3.457366,1.882787,3.047627,lock
0.974418,3.347627,5.779555,3.23138,lock
1.644348,5.579555,4.529555,1.376402,left
0.345737,3.08145,7.290077,1.42672,left
3.033659,1.979228,0.387923,1.632787,right
0.774008,0.738366,1.22672,0.194422,trunk
1.293315,0.154435,0.789835,0.488366,start
4.246283,4.883659,6.729228,2.747627,lock
1.94422,4.179228,4.952565,2.18145,lock
1.844348,2.99422,6.183659,2.946283,left
1.064816,0.244763,0.868451,0.545737,start
1.694348,3.08145,4.883659,2.447627,lock
5.929555,6.229555,7.58138,6.898351,lock
1.543315,6.683659,7.740077,3.38138,lock
1.093315,3.197627,5.783659,2.39422,lock
3.74422,2.726402,1.124418,1.47672,right
2.23145,2.18145,3.18145,0.387923,back
5.929555,3.496283,2.338366,3.82672,right
1.874418,4.329555,3.947627,1.544348,back
5.202565,3.347627,1.788366,3.482787,right
1.732787,3.196283,7.740077,3.14422,lock
3.702565,1.994348,0.735257,1.893315,right
1.94422,2.933659,1.22672,0.839835,back
1.376402,5.779555,7.740077,2.18145,lock
0.714816,0.122672,1.193315,0.647956,start
1.318451,0.547956,2.07672,0.547956,start
0.774008,2.93145,5.340077,1.576402,left
1.124418,0.345737,1.543315,0.387923,start
1.093315,0.544763,1.093315,0.547956,start
1.843315,1.544348,5.183659,1.94422,lock
5.479228,3.297627,1.918451,3.43145,right
0.689835,3.457366,5.707366,3.23145,lock
7.348351,3.196283,1.94422,1.732787,lock
1.594348,1.946283,3.457366,0.318145,back
0.974418,0.974008,1.224418,0.048837,trunk
0.588366,3.397627,3.78138,0.714816,back
1.276402,4.68145,7.240077,3.326402,left
0.974418,3.483659,6.607366,0.874418,back
1.829228,4.13138,4.479555,1.782787,back
1.364816,0.054796,1.22672,0.435257,start
4.629228,5.933659,2.746283,3.879228,lock
2.48145,4.802565,7.198162,1.544348,lock
4.329228,2.597627,1.093315,3.08138,lock
2.094348,2.879228,2.03145,0.724008,back
1.694348,6.647627,9.152565,6.383659,lock
0.614816,0.013764,0.868451,0.274628,start
1.976402,2.746283,6.833659,3.644348,lock
0.697956,2.746283,5.898162,2.196283,left
2.476402,2.896283,1.224418,0.488366,back
3.657366,1.682787,0.868451,1.732787,right
1.024418,0.435257,0.664816,0.223279,trunk
3.907366,1.826402,1.22672,2.593315,lock
0.924008,1.024418,1.368451,0.218145,trunk
0.874418,2.68145,4.848162,1.274418,left
5.252565,8.68451,4.952565,6.002565,lock
1.894348,2.496283,2.957366,1.018451,back
6.283659,5.452565,2.593315,4.62672,right
0.974418,0.154435,0.614816,0.435257,start
1.944348,1.932787,4.933659,2.947627,left
0.218145,1.64422,4.352565,0.974418,left
1.026402,3.28138,6.533659,3.43138,left
1.418451,1.393315,1.376402,0.024476,trunk
0.789835,0.154435,0.964816,0.308138,start
1.274418,0.218145,1.093315,0.839835,start
5.079228,4.657366,1.093315,2.99422,lock
5.583659,5.352565,3.243315,4.533659,right
1.264816,0.635257,0.797956,0.173279,trunk
2.557366,3.548162,1.12672,0.993315,back
1.544348,2.18145,0.547956,1.94422,right
1.093315,3.08138,8.640077,4.179228,lock
2.746283,4.847627,4.096283,0.547956,lock
0.974418,1.22672,1.22672,0.122672,trunk
0.968451,0.308138,0.868451,0.294422,trunk
6.898162,4.029228,6.148162,4.502565,lock
0.774008,4.446283,6.233659,1.593315,left
4.933659,3.93138,1.118451,2.67672,right
2.347627,1.28145,1.332787,2.757366,right
1.118451,0.244763,1.068451,0.488366,start
2.746283,6.902565,6.529555,5.402565,lock
1.844348,4.479228,6.979555,4.502565,lock
2.297627,1.376402,0.244763,0.435257,right
3.357366,2.83145,0.993315,0.924418,back
0.847956,2.096283,5.23451,1.774418,left
5.33138,5.033659,10.93315,4.546283,lock
0.689835,0.345737,0.968451,0.194422,trunk
0.868451,2.782787,4.246283,0.974418,lock
3.047627,3.646283,0.974418,1.732787,lock
1.22672,6.383659,10.198351,4.357366,lock
0.689835,0.154435,0.547956,0.274628,start
5.783659,2.63145,1.52672,3.382787,lock
0.287923,2.17672,3.346283,0.985257,left
0.824008,0.488366,0.868451,0.077401,trunk
2.597627,5.033659,10.948162,6.448162,lock
1.987923,4.257366,6.002565,2.846283,left
3.196283,4.28138,4.207366,2.18145,lock
4.779228,3.98138,3.68145,4.657366,lock
2.33145,2.18145,2.746283,1.544348,lock
1.22672,0.345737,1.324008,0.054796,trunk
0.974418,3.08138,8.790077,4.329228,lock
3.729228,2.48145,0.824008,1.53145,right
5.479555,3.757366,1.544348,2.746283,lock
2.24422,2.796283,4.08138,1.143315,back
7.048351,8.779555,3.047627,5.744348,lock
0.695737,0.18764,0.308138,0.308138,start
1.22672,0.597956,0.614816,0.086845,trunk
1.074008,0.485257,1.064816,0.086845,trunk
2.447627,2.746283,7.129555,1.732787,lock
1.02672,4.146283,5.933659,1.293315,left
4.58138,6.148162,10.290077,3.796283,lock
5.702565,8.329555,3.907366,4.952565,lock
0.835257,0.689835,1.464816,0.244763,trunk
1.732787,0.387923,1.193315,0.345737,start
3.474418,5.329555,3.897627,2.244348,back
3.879228,8.040077,4.779228,3.457366,lock
3.979228,1.34422,0.538366,0.488366,right
3.697627,2.447627,3.28138,3.846283,right
3.08138,4.883659,8.402565,5.252565,lock
3.59422,1.847956,0.839835,1.732787,right
6.148162,7.048351,6.307366,7.198351,lock
1.239835,0.387923,0.989835,0.043526,trunk
3.829228,3.457366,0.774008,1.74422,right
1.093315,0.244763,0.774008,0.387923,start
1.22672,5.379228,5.479555,2.746283,lock
2.69422,5.479555,11.190077,5.379228,lock
4.579228,3.13138,0.868451,2.53145,right
1.097956,0.218145,1.476402,0.537923,start
5.929555,4.852565,2.82672,4.293315,right
3.457366,2.68138,4.78138,4.433659,right
0.739835,1.093315,1.22672,0.043526,trunk
3.047627,3.62672,0.614816,1.826402,lock
4.629228,3.796283,1.826402,1.826402,lock
0.774008,0.048837,1.143315,0.294763,start
2.679228,5.029555,4.829555,1.376402,back
0.739835,3.579228,7.379228,2.746283,left
1.618451,2.58138,5.483659,2.947627,left
0.774008,0.13764,0.547956,0.614816,start
1.074418,0.274628,1.293315,0.689835,start
3.433659,1.043315,1.28145,1.997627,right
2.796283,2.88145,1.07672,1.197956,back
4.898162,3.046283,1.274008,2.88145,right
2.896283,1.882787,1.544348,1.843315,lock
5.483659,3.346283,3.38138,3.757366,lock
3.929228,3.929228,0.874418,1.97672,right
1.143315,1.193315,0.488366,0.13764,trunk
1.22672,3.796283,5.629555,0.876402,back
1.694348,4.779228,8.190077,2.84422,lock
1.618451,0.739835,1.22672,0.13764,trunk
0.345737,0.173279,0.774008,0.345737,start
3.982787,3.83145,4.883659,1.526402,lock
2.69422,2.24422,2.57672,1.994348,lock
0.614816,0.344763,0.774008,0.097442,trunk
5.402565,2.746283,4.28138,3.38138,lock
1.82672,2.032787,5.929555,3.28145,left
2.33145,6.533659,10.052565,6.229555,lock
0.993315,4.057366,6.983659,3.547627,left
2.597627,5.18145,3.08138,2.447627,lock
0.737923,0.458138,0.897956,0.048837,trunk
2.63145,6.533659,12.148351,4.057366,lock
1.747627,0.918451,0.304435,1.532787,right
2.396283,4.19422,3.752565,0.87672,back
0.764816,0.194422,0.689835,0.098837,trunk
0.889835,0.086845,1.37672,0.785257,start
3.08138,1.69422,0.739835,0.893315,right
4.779228,6.898351,8.490077,1.732787,lock
2.18138,2.18138,2.447627,0.774008,back
6.348351,3.58138,1.444348,3.53138,right
0.488366,2.447627,3.046283,1.97672,lock
3.797627,3.046283,1.526402,1.22672,lock
0.789835,0.547956,1.32672,0.054796,trunk
6.829555,10.207366,11.940077,2.896283,lock
6.379555,6.679555,6.148162,4.352565,lock
0.437923,1.243315,4.502565,1.17672,left
1.22672,0.638366,1.526402,0.244422,trunk
0.824008,0.638366,0.614816,0.048837,trunk
1.94422,5.929555,6.002565,1.093315,lock
4.629228,8.940077,1.544348,4.28138,lock
3.59422,2.576402,1.124418,1.32672,right
1.039835,4.02672,7.079228,1.896283,left
1.882787,2.09422,12.267196,2.78145,lock
4.883659,4.476402,2.98138,4.132787,right
0.387923,0.785257,0.918451,0.054796,trunk
0.544763,1.346283,3.929228,1.42672,left
2.92672,4.929555,3.447627,0.42672,back
3.046283,3.496283,1.22672,3.193315,lock
4.179228,6.148162,2.597627,2.746283,lock
0.974418,3.494348,5.979228,3.53138,lock
1.22672,3.457366,7.798351,3.197627,lock
0.839835,0.109331,1.174418,0.274628,start
5.479555,4.996283,2.914816,4.594348,right
4.357366,4.657366,4.357366,4.207366,lock
4.883659,7.052565,4.73138,4.883659,lock
6.233659,6.879228,6.08138,6.683659,lock
4.429228,2.996283,0.764816,2.38145,right
2.746283,7.740077,13.76402,1.94422,lock
0.13764,1.232787,2.879555,1.174008,left
0.993315,2.443315,3.98145,1.374418,left
0.345737,5.029228,6.033659,1.32672,left
1.074008,2.09422,4.057366,1.52672,lock
1.243315,4.396283,8.58451,3.629228,left
0.488366,1.074008,1.224418,0.054796,trunk
4.183659,2.03145,3.13138,3.73138,right
3.346283,2.746283,1.544348,1.22672,lock
1.239835,0.021815,1.093315,0.308138,start
1.093315,3.38138,5.183659,1.22672,lock
4.998162,2.879228,2.574008,2.83145,right
5.333659,4.207366,6.752565,3.68138,lock
0.739835,1.78138,4.483659,1.844348,left
1.42672,0.194422,0.974418,0.939835,start
4.179228,5.229228,4.152565,1.74422,back
4.629228,3.83138,3.53145,4.507366,lock
0.974418,4.479228,5.483659,2.746283,lock
1.22672,5.63138,8.68451,4.096283,lock
0.689835,0.086845,0.868451,0.345737,start
0.868451,0.122672,0.774008,0.308138,start
2.294348,6.302565,6.598162,3.457366,lock
2.497627,1.22672,0.218145,0.785257,right
3.429555,2.09422,0.345737,2.452565,right
1.093315,4.007366,6.633659,3.947627,left
6.898162,6.529555,2.782787,3.796283,lock
3.879228,8.779555,6.898351,3.757366,lock
1.543315,1.732787,4.883659,1.844348,lock
1.22672,3.907366,6.533659,3.997627,left
1.393315,0.154435,1.124418,1.024008,start
4.433659,3.529228,1.43138,3.632787,right
0.689835,0.097442,0.974418,0.488366,start
1.093315,0.435257,0.614816,0.194422,trunk
1.338366,1.22672,1.439835,0.068984,trunk
0.737923,3.729555,5.748162,1.58145,left
3.707366,5.298162,1.17672,0.84422,back
1.347627,2.047627,2.082787,0.393315,back
2.83145,3.264816,3.544348,1.193315,back
2.032787,3.457366,5.679228,1.732787,lock
1.093315,0.122672,1.168451,0.644422,start
0.789835,0.487923,0.689835,0.024476,trunk
4.03145,2.497627,0.643315,2.032787,right
1.58145,2.396283,4.302565,0.423279,back
1.193315,0.122672,1.289835,0.445737,start
2.647627,3.707366,1.22672,0.868451,back
6.898351,3.047627,1.694348,1.94422,lock
2.28145,3.18138,3.626402,0.387923,back
0.488366,0.689835,0.935257,0.061482,trunk
4.483659,2.829228,0.868451,2.332787,right
